IBGE,Metropolitan Area,Month,Year,Category,Weight,Variation
,Belem,10,2016,Communication,3.059,-0.16
,Belem,11,2016,Communication,3.0425,-0.09
,Belem,12,2016,Communication,3.0491,0.01
,Belem,1,2017,Communication,3.048,0.83
,Belem,2,2017,Communication,3.0704,0.71
,Belem,3,2017,Communication,3.083,-0.66
,Belem,4,2017,Communication,3.0629,1.14
,Belem,5,2017,Communication,3.0972,0.74
,Belem,6,2017,Communication,3.1189,-0.04
,Belem,7,2017,Communication,3.1113,-0.1
,Belem,8,2017,Communication,3.0969,-0.02
,Belem,9,2017,Communication,3.1005,0.94
,Belem,10,2017,Communication,3.1152,0.9
,Belem,11,2017,Communication,3.1372,-0.13
,Belem,12,2017,Communication,3.1365,-0.27
,Belem,1,2018,Communication,3.1376,-0.11
,Belem,2,2018,Communication,3.1396,0.33
,Belem,3,2018,Communication,3.1355,-0.32
,Belem,4,2018,Communication,3.1282,0.07
,Belem,5,2018,Communication,3.1227,0.61
,Belem,6,2018,Communication,3.1292,0.03
,Belem,7,2018,Communication,3.0994,-0.03
,Belem,8,2018,Communication,3.0887,0.1
,Belem,9,2018,Communication,3.0921,-0.12
,Belem,10,2018,Communication,3.0834,0.07
,Belem,11,2018,Communication,3.0724,0.01
,Belem,12,2018,Communication,3.0778,0.03
,Belem,1,2019,Communication,3.0668,0.01
,Fortaleza,1,2012,Communication,4.0522,0.1
,Fortaleza,2,2012,Communication,4.0585,-0.18
,Fortaleza,3,2012,Communication,4.0425,-0.34
,Fortaleza,4,2012,Communication,3.9944,0.85
,Fortaleza,5,2012,Communication,3.9986,-0.53
,Fortaleza,6,2012,Communication,3.9617,-0.09
,Fortaleza,7,2012,Communication,3.9648,0.12
,Fortaleza,8,2012,Communication,3.945,0.35
,Fortaleza,9,2012,Communication,3.9293,-0.51
,Fortaleza,10,2012,Communication,3.8822,0.86
,Fortaleza,11,2012,Communication,3.8862,0.36
,Fortaleza,12,2012,Communication,3.8789,0.22
,Fortaleza,1,2013,Communication,3.8438,-0.17
,Fortaleza,2,2013,Communication,3.805,0.14
,Fortaleza,3,2013,Communication,3.7821,-0.01
,Fortaleza,4,2013,Communication,3.7576,-0.46
,Fortaleza,5,2013,Communication,3.7121,-0.26
,Fortaleza,6,2013,Communication,3.6894,0.07
,Fortaleza,7,2013,Communication,3.6821,0.83
,Fortaleza,8,2013,Communication,3.6998,0.03
,Fortaleza,9,2013,Communication,3.7017,-0.1
,Fortaleza,10,2013,Communication,3.6818,0.15
,Fortaleza,11,2013,Communication,3.6753,0.34
,Fortaleza,12,2013,Communication,3.6564,0.57
,Fortaleza,1,2014,Communication,3.6543,0
,Fortaleza,2,2014,Communication,3.6442,0.3
,Fortaleza,3,2014,Communication,3.6467,-0.97
,Fortaleza,4,2014,Communication,3.586,0.15
,Fortaleza,5,2014,Communication,3.5534,-0.22
,Fortaleza,6,2014,Communication,3.5106,-0.21
,Fortaleza,7,2014,Communication,3.4845,-0.09
,Fortaleza,8,2014,Communication,3.4823,0.16
,Fortaleza,9,2014,Communication,3.482,0.31
,Fortaleza,10,2014,Communication,3.477,-0.23
,Fortaleza,11,2014,Communication,3.4596,-0.2
,Fortaleza,12,2014,Communication,3.4294,-0.19
,Fortaleza,1,2015,Communication,3.4054,0.37
,Fortaleza,2,2015,Communication,3.3882,-0.19
,Fortaleza,3,2015,Communication,3.3538,-1.22
,Fortaleza,4,2015,Communication,3.2628,0.12
,Fortaleza,5,2015,Communication,3.2453,0.59
,Fortaleza,6,2015,Communication,3.2242,0.78
,Fortaleza,7,2015,Communication,3.2142,0.52
,Fortaleza,8,2015,Communication,3.2155,0.14
,Fortaleza,9,2015,Communication,3.2049,0.06
,Fortaleza,10,2015,Communication,3.1874,0.37
,Fortaleza,11,2015,Communication,3.1797,0.32
,Fortaleza,12,2015,Communication,3.154,0.21
,Fortaleza,1,2016,Communication,3.1191,0.12
,Fortaleza,2,2016,Communication,3.0855,0.21
,Fortaleza,3,2016,Communication,3.0677,0.21
,Fortaleza,4,2016,Communication,3.0524,0.11
,Fortaleza,5,2016,Communication,3.0256,0
,Fortaleza,6,2016,Communication,2.994,-0.27
,Fortaleza,7,2016,Communication,2.9692,-0.02
,Fortaleza,8,2016,Communication,2.9431,-0.22
,Fortaleza,9,2016,Communication,2.917,0.13
,Fortaleza,10,2016,Communication,2.9077,-0.05
,Fortaleza,11,2016,Communication,2.8984,0.61
,Fortaleza,12,2016,Communication,2.9169,-0.05
,Fortaleza,1,2017,Communication,2.901,0.22
,Fortaleza,2,2017,Communication,2.8958,0.89
,Fortaleza,3,2017,Communication,2.9138,-0.59
,Fortaleza,4,2017,Communication,2.8785,2.28
,Fortaleza,5,2017,Communication,2.9425,0.39
,Fortaleza,6,2017,Communication,2.9483,-0.04
,Fortaleza,7,2017,Communication,2.9481,-0.18
,Fortaleza,8,2017,Communication,2.9376,-2.02
,Fortaleza,9,2017,Communication,2.881,0.01
,Fortaleza,10,2017,Communication,2.8761,-0.01
,Fortaleza,11,2017,Communication,2.8669,-0.17
,Fortaleza,12,2017,Communication,2.8703,-0.09
,Fortaleza,1,2018,Communication,2.8543,0.14
,Fortaleza,2,2018,Communication,2.8537,-0.02
,Fortaleza,3,2018,Communication,2.8531,-0.19
,Fortaleza,4,2018,Communication,2.8417,-0.06
,Fortaleza,5,2018,Communication,2.8334,-0.01
,Fortaleza,6,2018,Communication,2.8224,-0.02
,Fortaleza,7,2018,Communication,2.7861,0.18
,Fortaleza,8,2018,Communication,2.7869,-0.04
,Fortaleza,9,2018,Communication,2.7921,-0.1
,Fortaleza,10,2018,Communication,2.781,-0.07
,Fortaleza,11,2018,Communication,2.764,-0.09
,Fortaleza,12,2018,Communication,2.7667,-0.03
,Fortaleza,1,2019,Communication,2.7657,0.06
,Recife,1,2012,Communication,4.612,0.14
,Recife,2,2012,Communication,4.6005,-0.44
,Recife,3,2012,Communication,4.546,-0.31
,Recife,4,2012,Communication,4.5119,1.17
,Recife,5,2012,Communication,4.5376,0.16
,Recife,6,2012,Communication,4.5177,-0.21
,Recife,7,2012,Communication,4.4991,0.1
,Recife,8,2012,Communication,4.4851,-0.26
,Recife,9,2012,Communication,4.4502,-0.04
,Recife,10,2012,Communication,4.4086,1.12
,Recife,11,2012,Communication,4.4267,-0.15
,Recife,12,2012,Communication,4.4021,-0.03
,Recife,1,2013,Communication,4.3718,-0.34
,Recife,2,2013,Communication,4.3226,-0.22
,Recife,3,2013,Communication,4.2749,-0.23
,Recife,4,2013,Communication,4.252,-0.16
,Recife,5,2013,Communication,4.2097,0
,Recife,6,2013,Communication,4.1799,0.29
,Recife,7,2013,Communication,4.1811,0
,Recife,8,2013,Communication,4.1738,0.01
,Recife,9,2013,Communication,4.16,0.1
,Recife,10,2013,Communication,4.1424,-0.14
,Recife,11,2013,Communication,4.1094,0.27
,Recife,12,2013,Communication,4.1054,0.69
,Recife,1,2014,Communication,4.102,0.1
,Recife,2,2014,Communication,4.0878,1.77
,Recife,3,2014,Communication,4.1398,-1.17
,Recife,4,2014,Communication,4.0727,-0.21
,Recife,5,2014,Communication,4.0329,-0.02
,Recife,6,2014,Communication,3.987,-0.01
,Recife,7,2014,Communication,3.9541,-0.16
,Recife,8,2014,Communication,3.9511,-0.13
,Recife,9,2014,Communication,3.9282,0.19
,Recife,10,2014,Communication,3.9097,-0.2
,Recife,11,2014,Communication,3.8924,-0.19
,Recife,12,2014,Communication,3.8673,0.01
,Recife,1,2015,Communication,3.8562,0.44
,Recife,2,2015,Communication,3.8563,0.47
,Recife,3,2015,Communication,3.8152,-0.86
,Recife,4,2015,Communication,3.7635,0.5
,Recife,5,2015,Communication,3.7544,0.17
,Recife,6,2015,Communication,3.7082,0.76
,Recife,7,2015,Communication,3.6964,0.77
,Recife,8,2015,Communication,3.6922,0.06
,Recife,9,2015,Communication,3.6803,-0.15
,Recife,10,2015,Communication,3.6639,0.18
,Recife,11,2015,Communication,3.6407,0.48
,Recife,12,2015,Communication,3.632,0.25
,Recife,1,2016,Communication,3.6095,0.39
,Recife,2,2016,Communication,3.582,0.67
,Recife,3,2016,Communication,3.5637,-0.68
,Recife,4,2016,Communication,3.5419,0.04
,Recife,5,2016,Communication,3.5205,0
,Recife,6,2016,Communication,3.4904,0.05
,Recife,7,2016,Communication,3.4755,0.02
,Recife,8,2016,Communication,3.4434,-0.15
,Recife,9,2016,Communication,3.4357,-0.03
,Recife,10,2016,Communication,3.4174,-0.06
,Recife,11,2016,Communication,3.4056,1.16
,Recife,12,2016,Communication,3.4279,-0.27
,Recife,1,2017,Communication,3.4083,0.88
,Recife,2,2017,Communication,3.4314,1.11
,Recife,3,2017,Communication,3.4627,-0.45
,Recife,4,2017,Communication,3.4299,2.7
,Recife,5,2017,Communication,3.5072,-0.22
,Recife,6,2017,Communication,3.4751,-0.02
,Recife,7,2017,Communication,3.4729,0.18
,Recife,8,2017,Communication,3.4648,-2.17
,Recife,9,2017,Communication,3.3788,0.16
,Recife,10,2017,Communication,3.3899,-0.04
,Recife,11,2017,Communication,3.3848,0.07
,Recife,12,2017,Communication,3.3809,0.11
,Recife,1,2018,Communication,3.3738,-0.04
,Recife,2,2018,Communication,3.3755,0.08
,Recife,3,2018,Communication,3.3709,-0.26
,Recife,4,2018,Communication,3.3736,0.05
,Recife,5,2018,Communication,3.3653,-0.09
,Recife,6,2018,Communication,3.3392,0.08
,Recife,7,2018,Communication,3.2909,0.09
,Recife,8,2018,Communication,3.2907,-0.05
,Recife,9,2018,Communication,3.2876,-0.01
,Recife,10,2018,Communication,3.2791,0.07
,Recife,11,2018,Communication,3.2746,-0.1
,Recife,12,2018,Communication,3.2773,0.01
,Recife,1,2019,Communication,3.2755,0.09
,Salvador,1,2012,Communication,4.7035,0.2
,Salvador,2,2012,Communication,4.7017,-0.23
,Salvador,3,2012,Communication,4.6699,-0.13
,Salvador,4,2012,Communication,4.6487,0.55
,Salvador,5,2012,Communication,4.6575,-0.89
,Salvador,6,2012,Communication,4.5817,-0.14
,Salvador,7,2012,Communication,4.5613,0.21
,Salvador,8,2012,Communication,4.542,-0.09
,Salvador,9,2012,Communication,4.5192,0.31
,Salvador,10,2012,Communication,4.5052,0.63
,Salvador,11,2012,Communication,4.4947,0.4
,Salvador,12,2012,Communication,4.4918,0.32
,Salvador,1,2013,Communication,4.4795,0.06
,Salvador,2,2013,Communication,4.4494,0.28
,Salvador,3,2013,Communication,4.4311,0.02
,Salvador,4,2013,Communication,4.4107,-0.18
,Salvador,5,2013,Communication,4.388,-0.07
,Salvador,6,2013,Communication,4.3736,0.57
,Salvador,7,2013,Communication,4.3753,0.99
,Salvador,8,2013,Communication,4.4184,0.3
,Salvador,9,2013,Communication,4.4205,-0.04
,Salvador,10,2013,Communication,4.4156,0.05
,Salvador,11,2013,Communication,4.4128,0.39
,Salvador,12,2013,Communication,4.4195,0.5
,Salvador,1,2014,Communication,4.3885,-0.02
,Salvador,2,2014,Communication,4.3636,0.56
,Salvador,3,2014,Communication,4.3655,-0.84
,Salvador,4,2014,Communication,4.2992,-0.2
,Salvador,5,2014,Communication,4.2577,0.02
,Salvador,6,2014,Communication,4.2398,0.07
,Salvador,7,2014,Communication,4.2079,-0.1
,Salvador,8,2014,Communication,4.2245,0.25
,Salvador,9,2014,Communication,4.2161,-0.01
,Salvador,10,2014,Communication,4.173,-0.04
,Salvador,11,2014,Communication,4.1714,-0.01
,Salvador,12,2014,Communication,4.158,0.1
,Salvador,1,2015,Communication,4.1397,0.5
,Salvador,2,2015,Communication,4.1318,0.24
,Salvador,3,2015,Communication,4.0738,-1.17
,Salvador,4,2015,Communication,3.9946,0.54
,Salvador,5,2015,Communication,3.9962,0.1
,Salvador,6,2015,Communication,3.9699,0.79
,Salvador,7,2015,Communication,3.9568,0.74
,Salvador,8,2015,Communication,3.9676,0.3
,Salvador,9,2015,Communication,3.9551,0.22
,Salvador,10,2015,Communication,3.949,0.42
,Salvador,11,2015,Communication,3.9428,0.93
,Salvador,12,2015,Communication,3.9382,-0.11
,Salvador,1,2016,Communication,3.9016,0.12
,Salvador,2,2016,Communication,3.8514,0.04
,Salvador,3,2016,Communication,3.7991,-2.22
,Salvador,4,2016,Communication,3.7228,2.87
,Salvador,5,2016,Communication,3.8064,-0.27
,Salvador,6,2016,Communication,3.7634,0.05
,Salvador,7,2016,Communication,3.7451,-0.05
,Salvador,8,2016,Communication,3.7036,0.17
,Salvador,9,2016,Communication,3.7018,0.46
,Salvador,10,2016,Communication,3.7145,-0.21
,Salvador,11,2016,Communication,3.6895,-0.1
,Salvador,12,2016,Communication,3.6936,0.06
,Salvador,1,2017,Communication,3.6879,0.32
,Salvador,2,2017,Communication,3.6819,0.54
,Salvador,3,2017,Communication,3.6819,-0.55
,Salvador,4,2017,Communication,3.6613,0.29
,Salvador,5,2017,Communication,3.6803,0.33
,Salvador,6,2017,Communication,3.6784,-0.16
,Salvador,7,2017,Communication,3.6693,-0.18
,Salvador,8,2017,Communication,3.6471,0
,Salvador,9,2017,Communication,3.6451,0.63
,Salvador,10,2017,Communication,3.6566,0.6
,Salvador,11,2017,Communication,3.6621,0.05
,Salvador,12,2017,Communication,3.6784,-0.24
,Salvador,1,2018,Communication,3.6696,0.22
,Salvador,2,2018,Communication,3.6719,0.05
,Salvador,3,2018,Communication,3.6544,-0.14
,Salvador,4,2018,Communication,3.6605,-0.18
,Salvador,5,2018,Communication,3.6416,0.04
,Salvador,6,2018,Communication,3.6031,-0.04
,Salvador,7,2018,Communication,3.5657,-0.03
,Salvador,8,2018,Communication,3.5512,0.11
,Salvador,9,2018,Communication,3.561,-0.19
,Salvador,10,2018,Communication,3.5393,0.06
,Salvador,11,2018,Communication,3.5252,-0.07
,Salvador,12,2018,Communication,3.5376,-0.01
,Salvador,1,2019,Communication,3.5203,0.21
,Belo Horizonte,1,2012,Communication,4.9709,0.17
,Belo Horizonte,2,2012,Communication,4.9522,-0.06
,Belo Horizonte,3,2012,Communication,4.9185,-0.33
,Belo Horizonte,4,2012,Communication,4.8816,0.1
,Belo Horizonte,5,2012,Communication,4.8578,-0.88
,Belo Horizonte,6,2012,Communication,4.7831,0
,Belo Horizonte,7,2012,Communication,4.776,0.1
,Belo Horizonte,8,2012,Communication,4.7608,0.14
,Belo Horizonte,9,2012,Communication,4.7495,0.26
,Belo Horizonte,10,2012,Communication,4.7289,0.4
,Belo Horizonte,11,2012,Communication,4.7278,0.49
,Belo Horizonte,12,2012,Communication,4.7275,-0.09
,Belo Horizonte,1,2013,Communication,4.7019,-0.04
,Belo Horizonte,2,2013,Communication,4.6714,0.18
,Belo Horizonte,3,2013,Communication,4.6406,0.18
,Belo Horizonte,4,2013,Communication,4.6204,-0.36
,Belo Horizonte,5,2013,Communication,4.5737,-0.22
,Belo Horizonte,6,2013,Communication,4.5416,0.59
,Belo Horizonte,7,2013,Communication,4.5544,0.9
,Belo Horizonte,8,2013,Communication,4.59,0.05
,Belo Horizonte,9,2013,Communication,4.5912,-0.24
,Belo Horizonte,10,2013,Communication,4.565,0.14
,Belo Horizonte,11,2013,Communication,4.5535,0.39
,Belo Horizonte,12,2013,Communication,4.5499,0.8
,Belo Horizonte,1,2014,Communication,4.5526,0.03
,Belo Horizonte,2,2014,Communication,4.5304,-0.05
,Belo Horizonte,3,2014,Communication,4.4943,-0.79
,Belo Horizonte,4,2014,Communication,4.424,0.11
,Belo Horizonte,5,2014,Communication,4.3945,0.07
,Belo Horizonte,6,2014,Communication,4.3666,0.05
,Belo Horizonte,7,2014,Communication,4.3455,0
,Belo Horizonte,8,2014,Communication,4.3415,0.21
,Belo Horizonte,9,2014,Communication,4.3512,0.15
,Belo Horizonte,10,2014,Communication,4.3372,-0.08
,Belo Horizonte,11,2014,Communication,4.3198,-0.01
,Belo Horizonte,12,2014,Communication,4.3039,0.04
,Belo Horizonte,1,2015,Communication,4.2897,0.47
,Belo Horizonte,2,2015,Communication,4.27,0.11
,Belo Horizonte,3,2015,Communication,4.2283,-1.55
,Belo Horizonte,4,2015,Communication,4.1025,0.37
,Belo Horizonte,5,2015,Communication,4.0902,0.15
,Belo Horizonte,6,2015,Communication,4.0651,0.63
,Belo Horizonte,7,2015,Communication,4.0563,0.54
,Belo Horizonte,8,2015,Communication,4.0488,0.18
,Belo Horizonte,9,2015,Communication,4.0537,-0.02
,Belo Horizonte,10,2015,Communication,4.0352,0.61
,Belo Horizonte,11,2015,Communication,4.0367,1.4
,Belo Horizonte,12,2015,Communication,4.0621,0.06
,Belo Horizonte,1,2016,Communication,4.0433,0.14
,Belo Horizonte,2,2016,Communication,4.008,1.08
,Belo Horizonte,3,2016,Communication,4.0115,-1.04
,Belo Horizonte,4,2016,Communication,3.9514,0.27
,Belo Horizonte,5,2016,Communication,3.9334,0.11
,Belo Horizonte,6,2016,Communication,3.9049,0.01
,Belo Horizonte,7,2016,Communication,3.8744,-0.05
,Belo Horizonte,8,2016,Communication,3.8449,-0.07
,Belo Horizonte,9,2016,Communication,3.831,0.35
,Belo Horizonte,10,2016,Communication,3.8449,0.14
,Belo Horizonte,11,2016,Communication,3.8393,0
,Belo Horizonte,12,2016,Communication,3.8362,0.01
,Belo Horizonte,1,2017,Communication,3.8295,0.57
,Belo Horizonte,2,2017,Communication,3.8315,0.83
,Belo Horizonte,3,2017,Communication,3.8493,-0.82
,Belo Horizonte,4,2017,Communication,3.8199,0.53
,Belo Horizonte,5,2017,Communication,3.8423,-0.16
,Belo Horizonte,6,2017,Communication,3.8257,0.07
,Belo Horizonte,7,2017,Communication,3.8422,0.01
,Belo Horizonte,8,2017,Communication,3.8291,-0.14
,Belo Horizonte,9,2017,Communication,3.8125,0.61
,Belo Horizonte,10,2017,Communication,3.8259,0.5
,Belo Horizonte,11,2017,Communication,3.8334,0.42
,Belo Horizonte,12,2017,Communication,3.8554,-0.1
,Belo Horizonte,1,2018,Communication,3.8407,0.18
,Belo Horizonte,2,2018,Communication,3.8384,0.1
,Belo Horizonte,3,2018,Communication,3.8293,-0.5
,Belo Horizonte,4,2018,Communication,3.8019,-0.16
,Belo Horizonte,5,2018,Communication,3.7869,0.04
,Belo Horizonte,6,2018,Communication,3.7798,-0.06
,Belo Horizonte,7,2018,Communication,3.7049,0.26
,Belo Horizonte,8,2018,Communication,3.7064,0.05
,Belo Horizonte,9,2018,Communication,3.7079,0.09
,Belo Horizonte,10,2018,Communication,3.7001,-0.06
,Belo Horizonte,11,2018,Communication,3.684,-0.15
,Belo Horizonte,12,2018,Communication,3.684,0.07
,Belo Horizonte,1,2019,Communication,3.6876,0.17
,Rio de Janeiro,1,2012,Communication,6.0844,0.23
,Rio de Janeiro,2,2012,Communication,6.0392,-0.28
,Rio de Janeiro,3,2012,Communication,5.9615,-0.3
,Rio de Janeiro,4,2012,Communication,5.9453,0.6
,Rio de Janeiro,5,2012,Communication,5.9329,-0.94
,Rio de Janeiro,6,2012,Communication,5.8734,-0.01
,Rio de Janeiro,7,2012,Communication,5.8553,0.27
,Rio de Janeiro,8,2012,Communication,5.8352,-0.02
,Rio de Janeiro,9,2012,Communication,5.8062,0
,Rio de Janeiro,10,2012,Communication,5.7604,-0.25
,Rio de Janeiro,11,2012,Communication,5.7183,0.19
,Rio de Janeiro,12,2012,Communication,5.7059,-0.02
,Rio de Janeiro,1,2013,Communication,5.6372,-0.03
,Rio de Janeiro,2,2013,Communication,5.6031,0.1
,Rio de Janeiro,3,2013,Communication,5.5918,0.28
,Rio de Janeiro,4,2013,Communication,5.594,-0.51
,Rio de Janeiro,5,2013,Communication,5.5352,-0.2
,Rio de Janeiro,6,2013,Communication,5.4895,0.35
,Rio de Janeiro,7,2013,Communication,5.4678,-0.01
,Rio de Janeiro,8,2013,Communication,5.4702,0.07
,Rio de Janeiro,9,2013,Communication,5.4625,0.01
,Rio de Janeiro,10,2013,Communication,5.4396,0.01
,Rio de Janeiro,11,2013,Communication,5.4103,0.51
,Rio de Janeiro,12,2013,Communication,5.3997,0.87
,Rio de Janeiro,1,2014,Communication,5.3872,0.02
,Rio de Janeiro,2,2014,Communication,5.3689,0.19
,Rio de Janeiro,3,2014,Communication,5.3185,-1.81
,Rio de Janeiro,4,2014,Communication,5.1584,0.16
,Rio de Janeiro,5,2014,Communication,5.1458,0.41
,Rio de Janeiro,6,2014,Communication,5.1385,0
,Rio de Janeiro,7,2014,Communication,5.1138,0.08
,Rio de Janeiro,8,2014,Communication,5.1162,0.06
,Rio de Janeiro,9,2014,Communication,5.0975,0.4
,Rio de Janeiro,10,2014,Communication,5.0981,0
,Rio de Janeiro,11,2014,Communication,5.0718,0.09
,Rio de Janeiro,12,2014,Communication,5.0514,0.04
,Rio de Janeiro,1,2015,Communication,4.9871,-0.04
,Rio de Janeiro,2,2015,Communication,4.9076,-0.16
,Rio de Janeiro,3,2015,Communication,4.8407,-1.48
,Rio de Janeiro,4,2015,Communication,4.7086,0.43
,Rio de Janeiro,5,2015,Communication,4.6923,0.17
,Rio de Janeiro,6,2015,Communication,4.6853,-0.17
,Rio de Janeiro,7,2015,Communication,4.6439,-0.11
,Rio de Janeiro,8,2015,Communication,4.6129,0.28
,Rio de Janeiro,9,2015,Communication,4.6239,-0.08
,Rio de Janeiro,10,2015,Communication,4.5951,0.24
,Rio de Janeiro,11,2015,Communication,4.5789,0.87
,Rio de Janeiro,12,2015,Communication,4.5642,-0.03
,Rio de Janeiro,1,2016,Communication,4.5078,0.14
,Rio de Janeiro,2,2016,Communication,4.4405,0.84
,Rio de Janeiro,3,2016,Communication,4.4445,-2.41
,Rio de Janeiro,4,2016,Communication,4.3276,1.65
,Rio de Janeiro,5,2016,Communication,4.3725,0
,Rio de Janeiro,6,2016,Communication,4.3478,0.12
,Rio de Janeiro,7,2016,Communication,4.3336,0.07
,Rio de Janeiro,8,2016,Communication,4.3102,-0.02
,Rio de Janeiro,9,2016,Communication,4.2638,-0.11
,Rio de Janeiro,10,2016,Communication,4.2637,-0.09
,Rio de Janeiro,11,2016,Communication,4.2521,0.28
,Rio de Janeiro,12,2016,Communication,4.264,0
,Rio de Janeiro,1,2017,Communication,4.2571,0.51
,Rio de Janeiro,2,2017,Communication,4.267,0.86
,Rio de Janeiro,3,2017,Communication,4.2718,-0.82
,Rio de Janeiro,4,2017,Communication,4.2224,-0.02
,Rio de Janeiro,5,2017,Communication,4.207,-0.08
,Rio de Janeiro,6,2017,Communication,4.194,0.13
,Rio de Janeiro,7,2017,Communication,4.2,0.02
,Rio de Janeiro,8,2017,Communication,4.1996,-0.01
,Rio de Janeiro,9,2017,Communication,4.1964,0.5
,Rio de Janeiro,10,2017,Communication,4.2098,0.37
,Rio de Janeiro,11,2017,Communication,4.2202,0.45
,Rio de Janeiro,12,2017,Communication,4.2299,-0.12
,Rio de Janeiro,1,2018,Communication,4.2055,0.12
,Rio de Janeiro,2,2018,Communication,4.1985,-0.09
,Rio de Janeiro,3,2018,Communication,4.1624,-0.39
,Rio de Janeiro,4,2018,Communication,4.1426,0
,Rio de Janeiro,5,2018,Communication,4.1309,0.54
,Rio de Janeiro,6,2018,Communication,4.1433,0.05
,Rio de Janeiro,7,2018,Communication,4.0931,-0.01
,Rio de Janeiro,8,2018,Communication,4.065,0.05
,Rio de Janeiro,9,2018,Communication,4.0807,0.01
,Rio de Janeiro,10,2018,Communication,4.0644,0.01
,Rio de Janeiro,11,2018,Communication,4.0557,-0.02
,Rio de Janeiro,12,2018,Communication,4.0571,0.02
,Rio de Janeiro,1,2019,Communication,4.0442,0.08
,Sao Paulo,1,2012,Communication,4.9902,0.27
,Sao Paulo,2,2012,Communication,4.9779,-0.16
,Sao Paulo,3,2012,Communication,4.9525,-0.63
,Sao Paulo,4,2012,Communication,4.9191,0.36
,Sao Paulo,5,2012,Communication,4.9054,0.21
,Sao Paulo,6,2012,Communication,4.9031,0.02
,Sao Paulo,7,2012,Communication,4.9019,-0.05
,Sao Paulo,8,2012,Communication,4.8812,0.03
,Sao Paulo,9,2012,Communication,4.8664,-0.03
,Sao Paulo,10,2012,Communication,4.8394,0.26
,Sao Paulo,11,2012,Communication,4.8274,0.22
,Sao Paulo,12,2012,Communication,4.8166,0.1
,Sao Paulo,1,2013,Communication,4.7932,-0.16
,Sao Paulo,2,2013,Communication,4.7392,0.05
,Sao Paulo,3,2013,Communication,4.7096,0.02
,Sao Paulo,4,2013,Communication,4.6901,-0.48
,Sao Paulo,5,2013,Communication,4.6444,0.53
,Sao Paulo,6,2013,Communication,4.6565,-0.15
,Sao Paulo,7,2013,Communication,4.6341,0.04
,Sao Paulo,8,2013,Communication,4.6318,0
,Sao Paulo,9,2013,Communication,4.6186,-0.05
,Sao Paulo,10,2013,Communication,4.598,0.04
,Sao Paulo,11,2013,Communication,4.569,0.41
,Sao Paulo,12,2013,Communication,4.5699,0.74
,Sao Paulo,1,2014,Communication,4.5622,0.07
,Sao Paulo,2,2014,Communication,4.5431,0.05
,Sao Paulo,3,2014,Communication,4.5004,-1.09
,Sao Paulo,4,2014,Communication,4.4122,-0.07
,Sao Paulo,5,2014,Communication,4.3891,0.06
,Sao Paulo,6,2014,Communication,4.384,-0.02
,Sao Paulo,7,2014,Communication,4.3646,-2.67
,Sao Paulo,8,2014,Communication,4.2394,0.08
,Sao Paulo,9,2014,Communication,4.2345,-0.13
,Sao Paulo,10,2014,Communication,4.2003,-0.06
,Sao Paulo,11,2014,Communication,4.1817,0.1
,Sao Paulo,12,2014,Communication,4.1675,0.02
